mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,8,16,4096,12,2,128,warmup,0,1599,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,warmup,1,1824,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,warmup,2,1717,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,warmup,3,1691,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,warmup,4,1798,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,0,1688,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,1,1684,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,2,1787,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,3,1781,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,4,1801,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,5,1710,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,6,1840,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,7,1656,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,8,1683,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,9,1619,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,10,1749,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,11,1615,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,12,1694,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,13,1804,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,14,1712,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,15,1744,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,16,1808,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,17,1771,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,18,1764,0
scna-fp16,exp2,tree,8,16,4096,12,2,128,measure,19,1836,0
