mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,16,4,4096,12,2,128,warmup,0,1219,0
scna-int8,exp2,tree,16,4,4096,12,2,128,warmup,1,1099,0
scna-int8,exp2,tree,16,4,4096,12,2,128,warmup,2,1119,0
scna-int8,exp2,tree,16,4,4096,12,2,128,warmup,3,1113,0
scna-int8,exp2,tree,16,4,4096,12,2,128,warmup,4,1150,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,0,1116,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,1,1120,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,2,1117,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,3,1101,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,4,1119,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,5,1153,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,6,1203,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,7,1189,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,8,1100,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,9,1211,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,10,1162,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,11,1189,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,12,1201,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,13,1195,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,14,1189,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,15,1193,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,16,1201,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,17,1106,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,18,1397,0
scna-int8,exp2,tree,16,4,4096,12,2,128,measure,19,1227,0
