mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,16,32,4096,12,2,128,warmup,0,2608,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,warmup,1,2519,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,warmup,2,2611,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,warmup,3,2582,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,warmup,4,2587,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,0,2703,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,1,2771,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,2,2754,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,3,2707,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,4,2687,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,5,2755,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,6,2935,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,7,2932,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,8,2861,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,9,2819,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,10,2914,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,11,2902,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,12,2783,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,13,3000,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,14,2842,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,15,2880,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,16,2822,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,17,2777,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,18,2824,0
scna-fp16,exp2,tree,16,32,4096,12,2,128,measure,19,2879,0
