mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,8,8,4096,12,2,128,warmup,0,1491,0
scna-fp16,exp,direct,8,8,4096,12,2,128,warmup,1,1373,0
scna-fp16,exp,direct,8,8,4096,12,2,128,warmup,2,1290,0
scna-fp16,exp,direct,8,8,4096,12,2,128,warmup,3,1329,0
scna-fp16,exp,direct,8,8,4096,12,2,128,warmup,4,1287,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,0,1283,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,1,1278,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,2,1276,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,3,1278,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,4,1275,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,5,1275,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,6,1311,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,7,1412,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,8,1356,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,9,1353,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,10,1402,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,11,1355,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,12,1405,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,13,1323,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,14,1333,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,15,1326,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,16,1321,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,17,1367,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,18,1408,0
scna-fp16,exp,direct,8,8,4096,12,2,128,measure,19,1357,0
