mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,32,32,4096,12,2,128,warmup,0,3720,0
scna-int8,exp,direct,32,32,4096,12,2,128,warmup,1,3726,0
scna-int8,exp,direct,32,32,4096,12,2,128,warmup,2,3733,0
scna-int8,exp,direct,32,32,4096,12,2,128,warmup,3,3710,0
scna-int8,exp,direct,32,32,4096,12,2,128,warmup,4,3901,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,0,3890,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,1,3847,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,2,3862,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,3,3826,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,4,3824,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,5,3800,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,6,3842,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,7,3824,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,8,3799,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,9,3747,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,10,3759,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,11,3845,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,12,3779,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,13,3838,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,14,3872,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,15,3745,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,16,3726,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,17,3731,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,18,3790,0
scna-int8,exp,direct,32,32,4096,12,2,128,measure,19,3753,0
