mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,8,8,4096,12,2,128,warmup,0,1240,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,warmup,1,1113,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,warmup,2,1139,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,warmup,3,1099,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,warmup,4,1122,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,0,1200,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,1,1207,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,2,1207,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,3,1139,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,4,1112,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,5,1131,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,6,1108,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,7,1167,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,8,1113,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,9,1111,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,10,1112,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,11,1113,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,12,1114,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,13,1112,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,14,1110,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,15,1123,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,16,1140,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,17,1098,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,18,1264,0
scna-fp16,exp2,tree,8,8,4096,12,2,128,measure,19,1178,0
