mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,16,16,4096,12,2,128,warmup,0,1803,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,warmup,1,1713,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,warmup,2,1684,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,warmup,3,1688,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,warmup,4,1689,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,0,1700,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,1,1697,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,2,1718,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,3,1812,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,4,1814,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,5,1883,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,6,1845,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,7,1813,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,8,1867,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,9,1898,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,10,1862,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,11,1882,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,12,1908,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,13,1903,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,14,1999,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,15,2036,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,16,2028,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,17,1921,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,18,2094,0
scna-fp16,exp2,tree,16,16,4096,12,2,128,measure,19,1922,0
