mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,32,32,4096,12,2,128,warmup,0,2825,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,warmup,1,2712,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,warmup,2,2714,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,warmup,3,2715,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,warmup,4,2666,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,0,2728,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,1,2676,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,2,2665,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,3,2773,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,4,2683,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,5,2769,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,6,2836,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,7,2789,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,8,2759,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,9,2780,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,10,2826,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,11,2794,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,12,2809,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,13,2783,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,14,2809,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,15,2830,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,16,2787,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,17,2776,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,18,2819,0
scna-int8,exp2,tree,on,32,32,4096,12,2,128,measure,19,2786,0
