mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,off,16,8,4096,12,2,128,warmup,0,1319,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,warmup,1,1311,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,warmup,2,1309,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,warmup,3,1310,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,warmup,4,1315,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,0,1325,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,1,1325,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,2,1338,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,3,1300,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,4,1325,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,5,1297,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,6,1290,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,7,1292,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,8,1279,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,9,1284,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,10,1285,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,11,1283,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,12,1281,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,13,1283,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,14,1274,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,15,1274,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,16,1285,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,17,1373,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,18,1320,0
scna-int8,exp,tree,off,16,8,4096,12,2,128,measure,19,1322,0
