mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,off,8,16,4096,12,2,128,warmup,0,1803,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,warmup,1,1781,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,warmup,2,1752,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,warmup,3,1757,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,warmup,4,1752,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,0,1650,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,1,1751,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,2,1752,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,3,1751,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,4,1800,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,5,1851,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,6,1779,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,7,1744,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,8,1740,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,9,1740,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,10,1779,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,11,1743,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,12,1743,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,13,1785,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,14,1761,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,15,1740,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,16,1761,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,17,1782,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,18,1768,0
scna-int8,exp,tree,off,8,16,4096,12,2,128,measure,19,1730,0
