mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,warmup,0,1138,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,warmup,1,1033,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,warmup,2,1022,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,warmup,3,1044,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,warmup,4,970,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,0,1088,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,1,1067,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,2,1076,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,3,1077,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,4,1076,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,5,1000,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,6,1087,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,7,992,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,8,1094,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,9,1100,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,10,1088,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,11,1090,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,12,994,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,13,1086,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,14,1246,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,15,1330,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,16,1218,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,17,1222,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,18,1209,0
scna-fp16,exp2,direct,on,16,8,4096,12,2,128,measure,19,1229,0
