mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,on,8,8,4096,12,2,128,warmup,0,982,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,warmup,1,849,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,warmup,2,834,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,warmup,3,909,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,warmup,4,847,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,0,850,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,1,872,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,2,866,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,3,869,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,4,835,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,5,834,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,6,864,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,7,864,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,8,848,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,9,838,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,10,847,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,11,850,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,12,863,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,13,813,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,14,832,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,15,904,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,16,849,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,17,818,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,18,827,0
scna-fp16,exp,tree,on,8,8,4096,12,2,128,measure,19,821,0
