mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,off,8,8,4096,12,2,128,warmup,0,1424,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,warmup,1,1311,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,warmup,2,1335,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,warmup,3,1330,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,warmup,4,1315,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,0,1317,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,1,1352,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,2,1312,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,3,1374,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,4,1393,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,5,1392,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,6,1407,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,7,1393,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,8,1390,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,9,1390,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,10,1390,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,11,1390,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,12,1393,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,13,1390,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,14,1508,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,15,1404,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,16,1474,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,17,1524,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,18,1487,0
scna-int8,exp2,tree,off,8,8,4096,12,2,128,measure,19,1477,0
