mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,32,8,4096,12,2,128,warmup,0,1102,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,warmup,1,990,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,warmup,2,991,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,warmup,3,988,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,warmup,4,987,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,0,986,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,1,983,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,2,957,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,3,982,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,4,983,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,5,981,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,6,969,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,7,992,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,8,995,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,9,1000,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,10,1060,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,11,999,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,12,995,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,13,996,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,14,997,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,15,996,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,16,990,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,17,1040,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,18,992,0
scna-int8,exp2,tree,on,32,8,4096,12,2,128,measure,19,997,0
