mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,16,8,4096,12,2,128,warmup,0,1355,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,warmup,1,1289,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,warmup,2,1281,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,warmup,3,1281,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,warmup,4,1284,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,0,1283,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,1,1289,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,2,1291,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,3,1285,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,4,1283,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,5,1287,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,6,1233,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,7,1275,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,8,1272,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,9,1222,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,10,1302,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,11,1326,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,12,1333,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,13,1238,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,14,1219,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,15,1299,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,16,1308,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,17,1304,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,18,1366,0
scna-fp16,exp,tree,off,16,8,4096,12,2,128,measure,19,1359,0
