mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,off,16,8,4096,12,2,128,warmup,0,1367,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,warmup,1,1307,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,warmup,2,1301,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,warmup,3,1300,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,warmup,4,1333,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,0,1321,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,1,1328,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,2,1323,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,3,1320,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,4,1325,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,5,1316,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,6,1322,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,7,1321,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,8,1322,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,9,1320,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,10,1322,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,11,1324,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,12,1371,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,13,1333,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,14,1381,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,15,1320,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,16,1348,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,17,1281,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,18,1328,0
scna-int8,exp2,tree,off,16,8,4096,12,2,128,measure,19,1396,0
