mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,off,16,8,4096,12,2,128,warmup,0,1524,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,warmup,1,1427,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,warmup,2,1397,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,warmup,3,1423,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,warmup,4,1398,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,0,1413,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,1,1390,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,2,1512,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,3,1511,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,4,1510,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,5,1509,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,6,1509,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,7,1491,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,8,1524,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,9,1510,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,10,1513,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,11,1520,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,12,1613,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,13,1621,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,14,1614,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,15,1549,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,16,1497,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,17,1617,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,18,1591,0
scna-fp16,exp,direct,off,16,8,4096,12,2,128,measure,19,1590,0
