mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,on,16,8,4096,12,2,128,warmup,0,1002,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,warmup,1,938,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,warmup,2,934,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,warmup,3,930,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,warmup,4,938,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,0,929,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,1,937,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,2,935,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,3,1011,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,4,882,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,5,847,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,6,935,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,7,939,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,8,932,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,9,933,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,10,903,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,11,839,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,12,956,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,13,847,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,14,822,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,15,825,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,16,913,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,17,843,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,18,898,0
scna-fp16,exp,tree,on,16,8,4096,12,2,128,measure,19,877,0
