mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,16,4,4096,12,2,128,warmup,0,813,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,warmup,1,778,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,warmup,2,669,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,warmup,3,671,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,warmup,4,659,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,0,679,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,1,657,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,2,658,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,3,658,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,4,696,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,5,680,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,6,687,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,7,692,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,8,686,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,9,690,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,10,686,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,11,686,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,12,688,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,13,689,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,14,685,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,15,684,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,16,662,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,17,694,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,18,686,0
scna-int8,exp2,tree,on,16,4,4096,12,2,128,measure,19,687,0
