mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,warmup,0,1726,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,warmup,1,1859,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,warmup,2,1871,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,warmup,3,1857,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,warmup,4,1860,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,0,1859,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,1,1829,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,2,1820,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,3,1843,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,4,1880,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,5,1850,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,6,1857,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,7,1869,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,8,1844,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,9,1901,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,10,1860,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,11,1944,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,12,1925,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,13,1893,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,14,1885,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,15,1897,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,16,1836,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,17,1876,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,18,1810,0
scna-fp16,exp2,direct,off,8,16,4096,12,2,128,measure,19,1894,0
