mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,on,8,32,4096,12,2,128,warmup,0,2410,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,warmup,1,2328,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,warmup,2,2236,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,warmup,3,2295,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,warmup,4,2323,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,0,2292,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,1,2288,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,2,2288,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,3,2266,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,4,2296,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,5,2333,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,6,2238,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,7,2335,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,8,2283,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,9,2270,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,10,2237,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,11,2244,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,12,2271,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,13,2356,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,14,2246,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,15,2302,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,16,2267,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,17,2269,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,18,2285,0
scna-int8,exp,tree,on,8,32,4096,12,2,128,measure,19,2284,0
