mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,on,16,8,4096,12,2,128,warmup,0,1114,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,warmup,1,1070,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,warmup,2,1078,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,warmup,3,955,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,warmup,4,961,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,0,959,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,1,957,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,2,1064,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,3,1071,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,4,951,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,5,973,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,6,980,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,7,1019,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,8,1092,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,9,1055,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,10,1051,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,11,1052,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,12,1100,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,13,1055,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,14,1070,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,15,1044,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,16,1073,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,17,1144,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,18,1110,0
scna-int8,exp2,direct,on,16,8,4096,12,2,128,measure,19,1065,0
