mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,on,8,4,4096,12,2,128,warmup,0,848,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,warmup,1,773,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,warmup,2,813,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,warmup,3,800,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,warmup,4,798,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,0,802,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,1,717,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,2,619,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,3,628,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,4,716,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,5,717,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,6,732,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,7,729,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,8,729,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,9,728,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,10,722,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,11,725,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,12,719,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,13,723,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,14,721,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,15,717,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,16,716,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,17,719,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,18,656,0
scna-fp16,exp,tree,on,8,4,4096,12,2,128,measure,19,724,0
