mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,warmup,0,1521,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,warmup,1,1280,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,warmup,2,1281,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,warmup,3,1282,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,warmup,4,1280,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,0,1286,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,1,1278,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,2,1278,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,3,1280,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,4,1280,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,5,1286,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,6,1398,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,7,1455,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,8,1480,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,9,1357,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,10,1471,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,11,1348,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,12,1346,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,13,1344,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,14,1482,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,15,1473,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,16,1358,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,17,1388,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,18,1358,0
scna-fp16,exp2,direct,on,32,8,4096,12,2,128,measure,19,1349,0
