mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,32,32,4096,12,2,128,warmup,0,2845,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,warmup,1,2840,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,warmup,2,2843,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,warmup,3,2949,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,warmup,4,2997,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,0,3031,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,1,3002,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,2,3010,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,3,3036,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,4,2881,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,5,2926,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,6,2889,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,7,2877,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,8,2944,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,9,2987,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,10,2966,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,11,2965,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,12,2965,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,13,2962,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,14,2965,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,15,2921,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,16,2920,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,17,2918,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,18,3034,0
scna-fp16,exp,tree,off,32,32,4096,12,2,128,measure,19,2826,0
