mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,off,16,16,4096,12,2,128,warmup,0,2111,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,warmup,1,2005,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,warmup,2,2016,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,warmup,3,1955,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,warmup,4,2018,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,0,2016,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,1,1917,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,2,2030,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,3,2138,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,4,2025,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,5,2131,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,6,2140,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,7,2135,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,8,2007,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,9,2045,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,10,2025,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,11,2159,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,12,2100,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,13,2135,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,14,2131,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,15,2113,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,16,2021,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,17,2109,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,18,2132,0
scna-fp16,exp,direct,off,16,16,4096,12,2,128,measure,19,2033,0
