mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,off,8,4,4096,12,2,128,warmup,0,1120,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,warmup,1,1251,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,warmup,2,1252,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,warmup,3,1250,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,warmup,4,1243,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,0,1249,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,1,1243,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,2,1291,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,3,1230,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,4,1223,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,5,1239,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,6,1201,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,7,1195,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,8,1205,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,9,1203,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,10,1223,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,11,1201,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,12,1196,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,13,1211,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,14,1195,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,15,1250,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,16,1225,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,17,1234,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,18,1313,0
scna-int8,exp,tree,off,8,4,4096,12,2,128,measure,19,1224,0
