mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
baseline,exp2,direct,off,0,32,4096,12,2,128,warmup,0,2189,0
baseline,exp2,direct,off,0,32,4096,12,2,128,warmup,1,2298,0
baseline,exp2,direct,off,0,32,4096,12,2,128,warmup,2,2284,0
baseline,exp2,direct,off,0,32,4096,12,2,128,warmup,3,2282,0
baseline,exp2,direct,off,0,32,4096,12,2,128,warmup,4,2280,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,0,2284,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,1,2281,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,2,2280,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,3,2301,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,4,2239,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,5,2251,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,6,2287,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,7,2272,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,8,2367,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,9,2393,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,10,2320,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,11,2389,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,12,2560,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,13,2491,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,14,2396,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,15,2370,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,16,2302,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,17,2304,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,18,2337,0
baseline,exp2,direct,off,0,32,4096,12,2,128,measure,19,2281,0
