mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,off,16,16,4096,12,2,128,warmup,0,1909,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,warmup,1,1879,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,warmup,2,1886,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,warmup,3,1881,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,warmup,4,1872,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,0,1873,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,1,1854,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,2,1882,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,3,1981,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,4,2020,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,5,2013,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,6,1989,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,7,1983,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,8,1986,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,9,1971,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,10,1935,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,11,2027,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,12,2000,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,13,1919,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,14,1895,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,15,1975,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,16,2006,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,17,1881,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,18,1922,0
scna-int8,exp2,tree,off,16,16,4096,12,2,128,measure,19,1980,0
