mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,on,16,16,4096,12,2,128,warmup,0,1544,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,warmup,1,1393,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,warmup,2,1299,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,warmup,3,1330,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,warmup,4,1321,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,0,1324,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,1,1312,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,2,1312,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,3,1320,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,4,1311,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,5,1396,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,6,1486,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,7,1486,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,8,1490,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,9,1462,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,10,1489,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,11,1402,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,12,1379,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,13,1490,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,14,1489,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,15,1477,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,16,1479,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,17,1471,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,18,1472,0
scna-fp16,exp,tree,on,16,16,4096,12,2,128,measure,19,1464,0
