mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,16,32,4096,12,2,128,warmup,0,2459,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,warmup,1,2553,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,warmup,2,2643,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,warmup,3,2510,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,warmup,4,2707,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,0,2731,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,1,2734,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,2,2738,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,3,2746,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,4,2683,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,5,2817,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,6,2796,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,7,2685,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,8,2818,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,9,2638,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,10,2725,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,11,2796,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,12,2771,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,13,2784,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,14,2789,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,15,2713,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,16,2665,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,17,2688,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,18,2696,0
scna-fp16,exp,tree,off,16,32,4096,12,2,128,measure,19,2691,0
