mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,on,8,4,4096,12,2,128,warmup,0,822,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,warmup,1,698,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,warmup,2,700,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,warmup,3,672,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,warmup,4,697,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,0,714,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,1,717,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,2,700,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,3,703,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,4,701,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,5,700,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,6,699,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,7,705,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,8,702,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,9,699,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,10,701,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,11,704,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,12,701,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,13,704,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,14,703,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,15,704,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,16,720,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,17,707,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,18,673,0
scna-int8,exp2,direct,on,8,4,4096,12,2,128,measure,19,660,0
