mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,warmup,0,1248,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,warmup,1,1120,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,warmup,2,1111,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,warmup,3,1111,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,warmup,4,1118,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,0,1110,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,1,1110,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,2,1110,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,3,1111,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,4,1137,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,5,1120,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,6,1110,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,7,1133,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,8,1208,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,9,1204,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,10,1215,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,11,1237,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,12,1240,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,13,1150,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,14,1216,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,15,1439,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,16,1143,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,17,1175,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,18,1199,0
scna-fp16,exp2,direct,off,8,4,4096,12,2,128,measure,19,1176,0
