mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,warmup,0,2644,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,warmup,1,2497,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,warmup,2,2557,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,warmup,3,2493,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,warmup,4,2536,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,0,2540,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,1,2498,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,2,2503,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,3,2498,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,4,2506,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,5,2503,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,6,2594,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,7,2664,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,8,2655,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,9,2661,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,10,2665,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,11,2662,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,12,2571,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,13,2654,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,14,2672,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,15,2671,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,16,2677,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,17,2684,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,18,2658,0
scna-fp16,exp2,tree,on,32,32,4096,12,2,128,measure,19,2567,0
