mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,off,32,4,4096,12,2,128,warmup,0,1331,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,warmup,1,1084,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,warmup,2,1161,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,warmup,3,1098,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,warmup,4,1091,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,0,1172,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,1,1086,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,2,1083,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,3,1080,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,4,1126,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,5,1124,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,6,1158,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,7,1110,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,8,1205,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,9,1195,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,10,1198,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,11,1213,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,12,1198,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,13,1200,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,14,1195,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,15,1193,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,16,1194,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,17,1202,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,18,1186,0
scna-int8,exp2,tree,off,32,4,4096,12,2,128,measure,19,1152,0
