mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,on,16,32,4096,12,2,128,warmup,0,2611,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,warmup,1,2396,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,warmup,2,2411,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,warmup,3,2387,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,warmup,4,2445,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,0,2391,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,1,2430,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,2,2406,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,3,2411,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,4,2446,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,5,2468,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,6,2380,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,7,2395,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,8,2368,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,9,2476,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,10,2402,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,11,2469,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,12,2422,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,13,2418,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,14,2467,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,15,2446,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,16,2446,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,17,2386,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,18,2397,0
scna-int8,exp2,tree,on,16,32,4096,12,2,128,measure,19,2430,0
