mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,on,16,8,4096,12,2,128,warmup,0,1108,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,warmup,1,987,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,warmup,2,982,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,warmup,3,961,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,warmup,4,1000,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,0,983,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,1,993,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,2,988,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,3,988,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,4,989,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,5,986,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,6,958,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,7,986,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,8,989,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,9,1116,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,10,1027,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,11,1020,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,12,1117,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,13,1035,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,14,1008,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,15,1003,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,16,1013,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,17,1018,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,18,1004,0
scna-fp16,exp,direct,on,16,8,4096,12,2,128,measure,19,1013,0
