mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,warmup,0,1607,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,warmup,1,1694,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,warmup,2,1701,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,warmup,3,1747,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,warmup,4,1763,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,0,1759,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,1,1768,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,2,1755,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,3,1750,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,4,1741,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,5,1741,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,6,1740,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,7,1773,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,8,1825,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,9,1760,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,10,1877,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,11,1870,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,12,1866,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,13,1766,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,14,1875,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,15,1857,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,16,1768,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,17,1768,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,18,1797,0
scna-fp16,exp2,tree,off,8,16,4096,12,2,128,measure,19,1876,0
