mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,off,16,32,4096,12,2,128,warmup,0,2738,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,warmup,1,2845,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,warmup,2,2846,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,warmup,3,2851,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,warmup,4,2865,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,0,2974,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,1,3053,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,2,2966,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,3,2982,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,4,2961,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,5,3043,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,6,3105,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,7,3017,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,8,3042,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,9,2991,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,10,2997,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,11,3053,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,12,3088,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,13,3100,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,14,3102,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,15,3043,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,16,3061,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,17,3051,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,18,3082,0
scna-int8,exp,tree,off,16,32,4096,12,2,128,measure,19,3092,0
