mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,on,16,32,4096,12,2,128,warmup,0,2574,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,warmup,1,2504,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,warmup,2,2484,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,warmup,3,2489,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,warmup,4,2587,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,0,2607,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,1,2609,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,2,2516,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,3,2524,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,4,2533,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,5,2626,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,6,2650,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,7,2583,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,8,2631,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,9,2606,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,10,2658,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,11,2582,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,12,2644,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,13,2573,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,14,2642,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,15,2652,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,16,2553,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,17,2540,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,18,2557,0
scna-int8,exp,tree,on,16,32,4096,12,2,128,measure,19,2639,0
