mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,on,8,16,4096,12,2,128,warmup,0,1442,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,warmup,1,1340,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,warmup,2,1321,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,warmup,3,1324,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,warmup,4,1320,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,0,1425,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,1,1340,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,2,1352,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,3,1425,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,4,1393,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,5,1393,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,6,1393,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,7,1393,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,8,1389,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,9,1398,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,10,1393,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,11,1392,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,12,1390,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,13,1391,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,14,1397,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,15,1389,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,16,1347,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,17,1446,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,18,1340,0
scna-int8,exp,tree,on,8,16,4096,12,2,128,measure,19,1348,0
