mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,on,16,32,4096,12,2,128,warmup,0,2739,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,warmup,1,2683,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,warmup,2,2673,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,warmup,3,2679,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,warmup,4,2674,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,0,2678,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,1,2732,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,2,2825,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,3,2809,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,4,2818,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,5,2790,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,6,2801,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,7,2745,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,8,2805,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,9,2774,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,10,2777,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,11,2684,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,12,2702,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,13,2777,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,14,2749,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,15,2795,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,16,2772,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,17,2779,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,18,2668,0
scna-fp16,exp,direct,on,16,32,4096,12,2,128,measure,19,2696,0
