mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,on,8,8,4096,12,2,128,warmup,0,990,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,warmup,1,877,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,warmup,2,888,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,warmup,3,875,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,warmup,4,878,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,0,877,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,1,877,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,2,876,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,3,884,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,4,909,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,5,897,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,6,877,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,7,891,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,8,879,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,9,878,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,10,878,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,11,884,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,12,975,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,13,1008,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,14,932,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,15,959,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,16,942,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,17,930,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,18,937,0
scna-fp16,exp,direct,on,8,8,4096,12,2,128,measure,19,935,0
