mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,warmup,0,1521,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,warmup,1,1333,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,warmup,2,1280,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,warmup,3,1279,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,warmup,4,1397,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,0,1280,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,1,1286,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,2,1278,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,3,1381,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,4,1289,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,5,1406,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,6,1472,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,7,1478,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,8,1496,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,9,1509,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,10,1495,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,11,1425,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,12,1460,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,13,1482,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,14,1461,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,15,1403,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,16,1391,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,17,1506,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,18,1466,0
scna-fp16,exp2,tree,on,16,16,4096,12,2,128,measure,19,1429,0
