mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,off,8,32,4096,12,2,128,warmup,0,2616,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,warmup,1,2489,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,warmup,2,2578,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,warmup,3,2516,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,warmup,4,2509,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,0,2514,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,1,2603,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,2,2530,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,3,2646,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,4,2633,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,5,2631,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,6,2639,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,7,2631,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,8,2585,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,9,2591,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,10,2661,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,11,2606,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,12,2540,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,13,2664,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,14,2650,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,15,2655,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,16,2550,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,17,2629,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,18,2579,0
scna-int8,exp,direct,off,8,32,4096,12,2,128,measure,19,2548,0
