mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,off,16,8,4096,12,2,128,warmup,0,1413,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,warmup,1,1321,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,warmup,2,1341,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,warmup,3,1347,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,warmup,4,1354,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,0,1283,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,1,1286,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,2,1299,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,3,1303,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,4,1277,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,5,1287,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,6,1290,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,7,1283,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,8,1284,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,9,1300,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,10,1246,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,11,1338,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,12,1238,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,13,1321,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,14,1320,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,15,1256,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,16,1356,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,17,1351,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,18,1369,0
scna-int8,exp,direct,off,16,8,4096,12,2,128,measure,19,1371,0
