mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,warmup,0,2843,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,warmup,1,2873,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,warmup,2,2892,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,warmup,3,2859,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,warmup,4,2853,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,0,2853,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,1,3098,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,2,2945,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,3,2936,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,4,3038,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,5,3064,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,6,2979,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,7,3032,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,8,3036,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,9,3028,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,10,3036,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,11,2957,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,12,2947,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,13,3065,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,14,3068,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,15,3014,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,16,2963,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,17,3048,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,18,3058,0
scna-fp16,exp2,tree,off,32,32,4096,12,2,128,measure,19,3053,0
