mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,warmup,0,1632,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,warmup,1,1497,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,warmup,2,1462,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,warmup,3,1515,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,warmup,4,1445,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,0,1513,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,1,1511,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,2,1504,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,3,1499,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,4,1519,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,5,1513,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,6,1519,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,7,1555,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,8,1630,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,9,1527,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,10,1622,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,11,1525,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,12,1631,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,13,1595,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,14,1614,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,15,1532,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,16,1608,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,17,1635,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,18,1631,0
scna-fp16,exp2,tree,on,32,16,4096,12,2,128,measure,19,1629,0
