mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,8,16,4096,12,2,128,warmup,0,1610,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,warmup,1,1713,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,warmup,2,1710,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,warmup,3,1639,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,warmup,4,1647,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,0,1677,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,1,1768,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,2,1775,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,3,1786,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,4,1669,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,5,1777,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,6,1680,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,7,1665,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,8,1683,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,9,1706,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,10,1739,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,11,1717,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,12,1723,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,13,1717,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,14,1724,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,15,1726,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,16,1796,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,17,1746,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,18,1742,0
scna-fp16,exp,tree,off,8,16,4096,12,2,128,measure,19,1734,0
