mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,off,16,16,4096,12,2,128,warmup,0,1972,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,warmup,1,1877,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,warmup,2,1961,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,warmup,3,1965,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,warmup,4,1966,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,0,1910,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,1,1928,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,2,2071,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,3,2024,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,4,2067,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,5,2128,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,6,2108,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,7,2118,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,8,2137,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,9,2033,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,10,2124,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,11,2019,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,12,2135,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,13,2025,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,14,2116,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,15,2082,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,16,2154,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,17,2003,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,18,2011,0
scna-int8,exp,direct,off,16,16,4096,12,2,128,measure,19,2026,0
