mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,on,8,16,4096,12,2,128,warmup,0,1372,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,warmup,1,1221,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,warmup,2,1199,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,warmup,3,1193,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,warmup,4,1189,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,0,1213,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,1,1230,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,2,1223,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,3,1178,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,4,1269,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,5,1264,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,6,1159,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,7,1260,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,8,1252,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,9,1224,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,10,1275,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,11,1206,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,12,1256,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,13,1206,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,14,1196,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,15,1219,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,16,1199,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,17,1222,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,18,1265,0
scna-fp16,exp,tree,on,8,16,4096,12,2,128,measure,19,1267,0
