mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,off,8,8,4096,12,2,128,warmup,0,1310,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,warmup,1,1260,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,warmup,2,1228,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,warmup,3,1214,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,warmup,4,1221,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,0,1309,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,1,1226,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,2,1231,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,3,1239,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,4,1224,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,5,1234,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,6,1236,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,7,1219,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,8,1221,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,9,1229,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,10,1219,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,11,1223,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,12,1215,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,13,1214,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,14,1274,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,15,1336,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,16,1298,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,17,1323,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,18,1317,0
scna-fp16,exp,direct,off,8,8,4096,12,2,128,measure,19,1309,0
