mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,warmup,0,1140,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,warmup,1,1111,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,warmup,2,1100,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,warmup,3,1195,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,warmup,4,1198,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,0,1196,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,1,1191,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,2,1192,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,3,1194,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,4,1203,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,5,1191,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,6,1190,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,7,1184,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,8,1188,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,9,1116,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,10,1196,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,11,1195,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,12,1196,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,13,1070,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,14,1199,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,15,1193,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,16,1075,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,17,1194,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,18,1190,0
scna-fp16,exp2,tree,off,8,4,4096,12,2,128,measure,19,1194,0
