mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,8,8,4096,12,2,128,warmup,0,1611,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,warmup,1,1489,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,warmup,2,1455,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,warmup,3,1343,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,warmup,4,1484,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,0,1478,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,1,1475,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,2,1348,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,3,1371,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,4,1479,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,5,1404,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,6,1472,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,7,1468,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,8,1364,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,9,1457,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,10,1460,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,11,1483,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,12,1397,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,13,1356,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,14,1332,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,15,1445,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,16,1353,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,17,1425,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,18,1502,0
scna-fp16,exp,tree,off,8,8,4096,12,2,128,measure,19,1362,0
