mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,on,16,32,4096,12,2,128,warmup,0,2625,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,warmup,1,2534,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,warmup,2,2533,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,warmup,3,2527,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,warmup,4,2457,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,0,2470,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,1,2551,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,2,2512,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,3,2461,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,4,2552,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,5,2529,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,6,2523,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,7,2524,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,8,2484,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,9,2547,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,10,2544,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,11,2526,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,12,2492,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,13,2518,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,14,2465,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,15,2500,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,16,2523,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,17,2537,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,18,2510,0
scna-int8,exp,direct,on,16,32,4096,12,2,128,measure,19,2536,0
