mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,off,16,8,4096,12,2,128,warmup,0,1412,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,warmup,1,1410,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,warmup,2,1338,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,warmup,3,1328,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,warmup,4,1429,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,0,1327,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,1,1342,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,2,1429,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,3,1415,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,4,1404,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,5,1416,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,6,1448,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,7,1434,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,8,1488,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,9,1407,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,10,1399,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,11,1403,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,12,1399,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,13,1452,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,14,1473,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,15,1453,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,16,1475,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,17,1451,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,18,1453,0
scna-int8,exp2,direct,off,16,8,4096,12,2,128,measure,19,1550,0
