mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,off,32,16,4096,12,2,128,warmup,0,2407,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,warmup,1,2185,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,warmup,2,2298,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,warmup,3,2295,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,warmup,4,2295,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,0,2299,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,1,2316,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,2,2428,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,3,2441,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,4,2368,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,5,2365,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,6,2399,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,7,2436,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,8,2420,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,9,2404,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,10,2374,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,11,2393,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,12,2367,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,13,2378,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,14,2366,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,15,2374,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,16,2375,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,17,2381,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,18,2360,0
scna-int8,exp2,direct,off,32,16,4096,12,2,128,measure,19,2366,0
