mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,off,32,8,4096,12,2,128,warmup,0,1413,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,warmup,1,1385,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,warmup,2,1429,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,warmup,3,1432,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,warmup,4,1434,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,0,1540,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,1,1435,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,2,1423,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,3,1498,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,4,1441,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,5,1400,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,6,1505,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,7,1515,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,8,1414,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,9,1502,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,10,1512,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,11,1495,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,12,1416,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,13,1518,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,14,1443,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,15,1444,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,16,1461,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,17,1473,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,18,1405,0
scna-int8,exp2,tree,off,32,8,4096,12,2,128,measure,19,1499,0
