mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,warmup,0,2530,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,warmup,1,2476,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,warmup,2,2630,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,warmup,3,2623,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,warmup,4,2582,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,0,2673,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,1,2681,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,2,2717,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,3,2641,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,4,2635,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,5,2826,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,6,2752,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,7,2774,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,8,2805,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,9,2756,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,10,2734,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,11,2847,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,12,2759,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,13,2788,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,14,2754,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,15,2745,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,16,2701,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,17,2847,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,18,2761,0
scna-fp16,exp2,direct,off,8,32,4096,12,2,128,measure,19,2803,0
