mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,on,16,8,4096,12,2,128,warmup,0,1097,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,warmup,1,988,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,warmup,2,992,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,warmup,3,989,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,warmup,4,985,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,0,984,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,1,985,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,2,985,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,3,983,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,4,984,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,5,927,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,6,914,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,7,1025,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,8,978,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,9,983,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,10,985,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,11,965,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,12,961,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,13,983,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,14,955,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,15,953,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,16,967,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,17,962,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,18,962,0
scna-int8,exp,direct,on,16,8,4096,12,2,128,measure,19,960,0
