mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,on,32,32,4096,12,2,128,warmup,0,2980,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,warmup,1,2854,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,warmup,2,2744,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,warmup,3,2745,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,warmup,4,2848,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,0,2762,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,1,2842,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,2,2836,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,3,2898,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,4,2906,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,5,2887,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,6,2891,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,7,2930,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,8,2892,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,9,2809,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,10,2861,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,11,2859,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,12,2797,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,13,2778,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,14,2887,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,15,2777,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,16,2890,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,17,2817,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,18,2836,0
scna-int8,exp,tree,on,32,32,4096,12,2,128,measure,19,2801,0
