mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,warmup,0,2156,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,warmup,1,2073,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,warmup,2,2143,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,warmup,3,2020,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,warmup,4,2134,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,0,2140,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,1,2019,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,2,2023,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,3,2170,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,4,2058,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,5,2042,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,6,2044,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,7,2099,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,8,2038,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,9,1952,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,10,2085,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,11,2017,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,12,2131,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,13,2134,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,14,2169,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,15,2039,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,16,2181,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,17,2086,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,18,2168,0
scna-fp16,exp2,direct,off,16,16,4096,12,2,128,measure,19,2157,0
