mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,on,16,32,4096,12,2,128,warmup,0,2646,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,warmup,1,2549,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,warmup,2,2492,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,warmup,3,2503,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,warmup,4,2451,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,0,2479,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,1,2449,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,2,2452,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,3,2481,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,4,2484,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,5,2457,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,6,2537,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,7,2532,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,8,2526,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,9,2451,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,10,2512,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,11,2452,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,12,2542,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,13,2542,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,14,2541,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,15,2457,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,16,2521,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,17,2560,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,18,2515,0
scna-int8,exp2,direct,on,16,32,4096,12,2,128,measure,19,2536,0
