mode,scna_function,scna_kernel,scna_pipeline,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,off,32,16,4096,12,2,128,warmup,0,1957,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,warmup,1,1741,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,warmup,2,1820,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,warmup,3,1860,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,warmup,4,1802,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,0,1790,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,1,1811,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,2,1848,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,3,1819,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,4,1793,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,5,1796,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,6,1856,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,7,1787,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,8,1788,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,9,1802,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,10,1878,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,11,1828,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,12,1860,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,13,1865,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,14,1881,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,15,1807,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,16,1797,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,17,1895,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,18,1914,0
scna-fp16,exp,tree,off,32,16,4096,12,2,128,measure,19,1890,0
